9 3697
2 3869
50 4056
6 4116
64 4247
99 4490
81 4497
95 4640
21 4648
72 4657
7 4693
48 4705
20 4713
85 4759
31 4768
30 4798
80 4817
45 4829
79 4821
92 4833
66 4833
10 4842
17 4921
44 4914
96 4937
53 4999
35 4999
89 4998
25 5031
52 5085
23 5413
18 6021
93 7635
84 7642
4 8067
46 8136
57 8323
36 8412
82 8660
16 8690
70 8736
28 8736
77 8782
94 8865
32 8912
68 8922
13 8936
87 8983
43 8985
98 9182
55 9208
41 9201
60 9417
86 9495
8 9572
24 9646
63 9733
0 9731
1 9839
14 9920
39 9953
11 10009
75 10458
74 10638
27 11753
91 12289
76 12405
69 12493
73 12577
22 12608
97 12607
29 12807
54 12813
38 12815
62 12826
3 12837
34 12861
59 12887
42 12885
37 12884
56 12924
19 12921
47 12972
26 12991
90 13117
58 13163
33 13191
83 13193
88 13233
49 13252
78 13295
5 13336
71 13384
15 13423
12 13518
67 13648
51 14058
65 14149
40 14335
61 14476
