32 712
64 712
5 718
21 712
8 763
18 787
59 795
96 789
40 801
17 822
79 831
48 845
24 906
45 897
39 912
70 948
83 957
0 967
27 982
11 1031
26 1041
90 1032
6 1038
49 1066
62 1075
69 1067
77 1076
10 1074
92 1117
76 1121
80 1144
7 1151
88 1223
97 1351
84 1372
43 1427
22 1457
38 1462
93 1488
58 1494
50 1499
81 1536
98 1540
28 1533
4 1591
41 1589
75 1599
56 2507
23 2505
86 2502
37 2492
57 2514
54 2511
67 2518
42 2511
74 2541
99 2539
15 2553
94 2575
29 2600
60 2588
1 2620
71 2628
78 2623
36 2628
44 2692
47 2747
12 2829
91 2882
68 2917
95 2922
89 2954
33 2954
72 2963
73 2999
13 3008
14 3001
2 3035
20 3029
55 3031
31 3025
25 3028
51 3040
66 3040
3 3049
30 3061
35 3068
61 3062
65 3094
85 3094
16 3092
19 3128
63 3130
53 3127
34 3127
52 3161
46 3252
87 3302
9 3298
82 3349
