24 318
56 323
85 323
44 324
77 325
5 325
94 324
50 324
86 325
39 325
3 325
7 322
66 325
26 325
52 324
23 321
91 321
49 325
20 326
1 322
84 326
36 325
83 310
70 316
17 326
27 326
10 326
30 327
40 311
61 326
59 323
97 320
73 324
68 328
64 324
98 336
78 335
80 339
14 349
9 350
74 348
21 350
16 348
46 355
25 347
67 354
8 367
13 358
41 361
76 349
99 354
54 366
12 370
60 365
29 374
87 351
72 357
47 366
75 373
79 375
33 382
62 384
38 389
57 372
82 389
31 403
6 391
43 394
81 392
37 407
0 399
89 404
11 402
4 396
95 412
18 392
58 398
53 407
28 408
65 412
63 404
88 412
42 415
48 408
32 404
15 413
2 409
96 409
69 414
19 414
93 412
55 423
35 420
92 426
45 445
22 451
90 437
34 459
71 446
51 445
