84 3721
60 3736
3 3782
63 3943
75 3968
47 4112
77 4247
36 4279
19 4281
48 4288
71 4335
38 4337
7 4358
53 4386
81 4434
46 4498
11 4527
28 4533
76 4539
31 4546
74 4562
86 4609
58 4635
83 4655
33 4660
12 4750
88 4772
73 4787
85 4884
30 4925
65 4970
56 5093
41 7385
52 7454
37 7553
9 7706
70 7757
54 7780
5 7875
87 7885
2 7980
20 8002
8 8025
21 8129
29 8127
18 8126
57 8298
10 8313
45 8389
22 8416
55 8632
13 8819
1 8939
34 8943
79 8963
16 8975
26 9012
51 9016
44 9074
43 9115
62 9126
40 9127
66 9167
89 9467
27 10715
25 10884
50 10895
61 10924
6 11211
72 11270
59 11282
23 11357
64 11454
42 11463
80 11511
68 11540
15 11558
78 11591
4 11597
69 11642
24 11674
49 11678
67 11752
32 11756
17 11778
39 11812
35 11894
82 11894
0 11942
14 11954
