12 3231
33 3570
42 3567
69 3686
27 3787
1 3790
48 3961
34 4021
52 4081
67 4262
79 4259
32 4334
54 4390
50 4414
0 4428
73 4460
10 4528
75 4535
51 4550
23 4687
68 4698
11 4777
16 4824
31 4843
4 4837
18 4911
30 4911
39 4936
49 4949
28 4984
17 5125
65 5161
6 7152
22 7385
56 7428
77 7422
43 7715
35 7746
71 7752
15 7902
14 7941
64 8034
61 8057
45 8220
44 8405
59 8474
60 8512
3 8541
26 8619
24 8613
76 8668
40 8709
21 8709
41 8746
66 8762
55 8763
37 8789
74 8822
2 8822
9 8999
46 8999
57 9024
63 9060
19 9083
53 9969
7 10027
58 10097
20 10117
62 10291
36 10321
13 10341
70 10343
78 10560
47 10621
72 10620
25 10673
29 10691
5 10681
8 10692
38 10706
