66 2122
89 2120
4 2115
52 3245
31 3246
64 3268
95 3953
50 4559
87 4559
33 4558
41 5134
76 6162
69 6324
63 6557
80 6574
96 6613
23 6622
74 6635
97 6633
40 6659
29 6668
17 6667
71 6695
26 6702
36 6759
48 6760
92 6766
45 6767
68 6772
47 6774
75 6775
27 6791
65 6840
13 6847
5 6892
3 6979
53 7023
21 7026
82 7194
58 7413
54 7731
18 8132
6 8167
32 8236
67 8258
14 8310
99 8360
7 8379
77 8415
90 8416
55 8455
49 8487
35 8501
25 8521
43 8689
85 9191
59 9373
20 9410
83 9414
42 9417
79 9550
15 9584
60 9593
2 9704
84 9711
38 9727
28 9762
9 9769
91 9797
16 9824
86 9852
10 9874
98 9981
51 10030
24 10047
70 10056
72 10379
94 10424
62 10487
61 10753
46 10786
39 10787
78 10805
34 10852
44 10857
57 10902
12 11003
56 11002
22 11141
88 11139
19 11177
1 11236
11 11297
30 11334
0 11356
81 11389
93 11379
37 11406
8 11546
73 12740
