69 21842
64 21851
5 21861
4 21857
37 21858
54 21861
40 21865
9 21864
27 21861
46 21860
34 21871
72 21867
16 21867
0 21868
75 21866
23 21868
61 21869
66 21869
68 21869
24 21873
7 21873
41 21870
42 21869
1 21874
31 21871
26 21872
78 21873
74 21870
48 21870
8 21872
38 21880
39 21880
57 21877
55 21876
50 21874
77 21886
19 21881
22 21887
14 21887
44 21887
32 21886
11 21879
28 21882
79 21882
17 21882
47 21882
25 21887
18 21882
20 21886
21 21887
13 21883
62 21884
53 21888
36 21893
60 21887
15 21888
76 21892
6 21888
43 21888
73 21888
35 21886
10 21889
51 21886
3 21898
67 21898
56 21927
63 21923
12 21924
30 21923
70 21924
2 21939
45 21943
29 21944
59 21938
52 21937
58 21940
49 21940
65 21940
71 21944
33 21940
