42 1300
19 1302
14 1299
66 1315
30 1346
60 1349
64 1346
20 1350
35 1399
36 1412
55 1408
17 1426
49 1414
31 1451
8 1444
67 1442
32 1448
47 1469
56 1457
7 1502
57 1508
34 1522
5 1523
11 1576
44 1656
3 1798
45 1839
9 1922
24 1933
18 1997
53 2108
33 2147
28 2490
37 2505
43 2524
65 2540
52 2559
12 2569
38 2572
50 2575
68 2628
51 2625
54 2626
29 2624
13 2640
23 2647
69 2642
10 2655
15 2678
58 2682
0 2686
62 2699
6 2716
21 2728
26 2849
63 2944
46 2952
27 2975
25 3005
2 3012
61 3059
4 3102
22 3263
59 3344
40 3711
41 3715
1 3796
48 3831
39 3871
16 4106
