40 4069
53 4069
67 4187
58 4216
28 4264
8 4281
17 4300
29 4304
63 4314
3 4333
9 4334
36 4331
38 4334
14 4353
62 4354
57 4352
18 4373
45 4384
11 4384
32 4386
30 4387
26 4421
47 4429
12 4429
33 4433
20 4460
31 4468
25 4481
66 4484
19 4521
43 4569
56 4575
27 7317
51 7328
64 7420
60 7493
41 7506
50 7603
2 7725
1 7880
59 7985
49 7989
15 8019
0 8107
39 8150
54 8203
6 8263
21 8301
44 8341
48 8371
46 8373
22 8371
7 8447
61 8481
34 8485
35 8521
5 8523
37 8522
10 8530
16 8527
68 8527
23 8536
55 8572
69 8594
24 9184
65 9465
42 9587
13 9604
52 9707
4 9724
