27 23149
40 23160
20 23169
82 23169
51 23160
68 23162
7 23149
39 23162
99 23159
41 23161
94 23170
6 23156
30 23155
49 23150
93 23169
35 23986
59 24001
34 23988
14 23990
5 24005
21 23996
84 23990
90 24005
9 23988
3 24006
83 23989
10 23998
55 23992
37 23990
32 23988
88 23990
1 23998
63 24006
69 24003
42 23992
61 23995
38 23999
97 23988
80 23996
91 23996
15 24006
25 24007
96 24016
89 24015
81 23998
78 24001
11 24009
28 23998
54 24018
48 24009
77 24017
8 24003
92 24017
85 24016
12 24014
98 24045
43 24175
67 24173
23 24169
65 24991
18 24990
45 24988
79 25005
13 25003
57 25012
4 25003
53 25023
74 25487
62 26117
73 26144
87 26135
76 26130
16 26136
46 26150
58 26268
47 26291
64 26293
31 26839
0 26839
70 26846
29 26839
66 26846
17 26854
56 26845
24 26837
60 26835
72 26855
2 26855
71 26836
52 29297
36 29299
19 29317
44 29301
26 29711
75 29740
33 29714
50 29731
95 29857
86 29880
22 29889
