73 24252
11 24249
94 24277
75 24291
41 24279
70 24280
85 24264
40 24289
22 24280
95 24277
76 24255
45 24288
74 24256
7 24254
60 24288
6 24281
15 24281
28 24283
13 24255
82 24267
0 24267
21 24267
20 24297
12 24254
26 24266
52 24282
10 24290
81 24286
16 24279
89 24306
63 24282
57 24309
42 24320
54 24303
1 24298
23 24915
98 24888
78 24900
88 24902
91 24913
67 24901
37 24911
97 24888
24 24913
31 24910
90 24915
9 24914
99 24911
3 24915
55 24910
38 24910
79 25045
43 25043
18 25070
34 25046
19 25073
64 25062
4 25069
5 25077
84 25525
46 25639
8 25534
33 25539
86 25534
2 25541
65 25640
49 25640
27 25541
47 25532
30 25640
14 25501
68 25524
59 25542
92 25524
87 25557
53 25655
35 25654
66 25655
32 25659
58 25660
77 25625
62 26017
93 26028
25 26134
71 26036
17 25992
50 26037
72 26037
39 26037
29 26044
56 26143
96 26041
61 26017
44 26030
83 26648
51 26648
36 26755
48 26648
69 26755
80 26761
