14 292
65 289
12 292
22 298
80 290
30 298
8 294
86 296
54 289
0 288
59 292
82 290
72 289
35 289
45 293
62 299
85 294
43 289
31 291
29 298
11 289
52 296
16 293
3 292
4 297
83 299
48 305
69 295
87 301
73 301
6 308
23 305
17 311
13 313
28 316
60 330
53 329
9 319
40 330
37 329
15 336
1 330
47 333
2 337
34 334
41 336
68 333
71 339
26 344
46 345
24 348
10 350
27 339
67 354
44 358
76 353
75 353
56 355
55 356
74 355
18 352
21 359
61 346
36 355
39 364
19 365
49 365
50 363
81 380
77 372
32 366
58 381
78 378
66 381
33 379
89 379
79 388
57 375
88 393
42 396
70 384
20 403
7 375
64 400
25 408
63 411
51 423
5 427
84 437
38 428
