26 291
50 296
58 288
44 290
11 290
22 289
40 290
33 290
79 296
45 290
61 288
57 290
35 290
12 292
73 292
4 290
38 290
29 288
62 291
9 289
3 291
37 290
46 292
63 289
2 296
21 297
27 291
36 292
69 301
70 290
64 297
13 291
28 298
66 293
20 295
10 292
54 292
34 294
52 292
25 292
5 291
78 290
42 303
77 290
56 291
6 298
71 292
18 295
32 295
68 293
17 305
7 293
76 296
59 295
14 306
53 294
19 295
30 298
1 296
55 294
49 296
74 294
67 295
47 298
15 296
8 303
43 294
75 295
41 294
60 294
39 302
16 295
51 301
72 298
31 300
24 302
48 315
65 302
23 327
0 333
