27 6809
35 6868
51 6906
47 6908
3 6954
33 6987
55 6992
44 7060
36 7073
26 7229
83 7655
76 7688
75 7764
71 7807
85 7814
59 7916
89 7974
58 7992
6 8027
70 8028
61 8040
63 8080
50 8161
54 8225
28 8249
65 8494
22 9601
48 9687
49 10137
24 10824
60 11182
9 11844
21 13489
17 13864
74 13913
82 14513
25 14514
23 14654
57 14688
80 14818
81 14865
39 15116
73 15147
40 15194
5 15322
84 15546
0 15554
10 15606
46 15699
42 15749
4 15835
34 15863
66 16458
86 16483
20 16587
18 17277
38 17277
13 17380
52 17792
1 17790
56 17835
72 18025
69 18691
12 19197
32 20455
41 21169
14 21174
68 21298
77 21881
7 22102
19 22112
15 22301
16 22382
29 22408
62 22566
67 22603
45 22641
37 22722
87 22738
43 22945
53 23831
78 23827
31 24448
2 24448
79 24910
8 24912
88 26064
11 26302
30 26542
64 27827
