61 20971
12 20984
70 20983
7 20984
19 20990
6 20990
26 20990
14 20990
0 21007
9 21006
63 21007
56 21003
17 21007
62 21001
51 21006
22 21007
80 21006
64 21006
20 20996
21 21000
72 21001
60 21007
5 21004
8 21004
68 20994
3 20994
75 20998
33 20997
46 20990
39 20986
35 20987
83 20991
27 20991
37 20997
57 20986
34 20989
49 20995
48 20991
36 21010
55 21011
10 21015
23 21009
89 21006
28 21013
82 21007
69 21011
76 21012
52 21014
79 21014
81 21014
1 21020
85 21010
54 21023
78 21021
45 21029
84 21029
40 21030
73 21032
59 21030
25 21029
16 21020
13 21031
71 21032
15 21040
41 21040
67 21042
2 21040
24 21038
18 21039
53 21032
11 21038
87 21039
47 21040
65 21031
58 21038
43 21157
31 21159
38 21152
86 21152
4 21149
50 21149
66 21147
44 21159
29 21157
42 21160
77 21152
74 21149
32 21158
30 21166
88 21167
