61 1399
59 1406
34 1398
63 1394
6 1398
73 1395
26 1399
50 1400
64 1406
45 1406
38 1399
18 1417
79 1419
25 1422
53 1423
2 1452
48 1464
0 1509
42 1521
46 1532
15 1651
1 1660
52 1685
5 1694
43 1734
21 1761
24 1784
23 1813
31 1810
44 1814
62 1828
54 2009
13 2536
3 2547
19 2541
29 2565
39 2588
68 2583
74 2586
37 2617
11 2617
70 2682
65 2764
41 2781
56 2828
69 2844
36 2862
55 2896
30 3010
12 3030
4 3051
27 3053
49 3065
22 3070
10 3101
32 3109
77 3262
57 3287
33 3305
35 3373
16 3443
67 3461
66 3479
8 3489
47 3575
20 3575
28 3644
9 3688
40 3833
60 3924
72 3972
7 3994
51 4027
58 4131
76 4149
17 4167
14 4290
78 4390
71 4445
75 4443
