42 437
2 437
0 438
43 437
69 436
61 441
85 437
24 438
81 445
1 446
41 448
63 455
14 456
96 460
89 480
60 481
28 499
54 519
20 520
59 556
16 560
73 561
83 565
30 568
90 567
48 567
35 564
99 562
75 576
38 572
23 603
37 599
22 620
46 620
94 620
51 616
56 635
5 653
62 658
10 657
15 670
92 686
58 692
91 709
21 710
84 708
68 731
64 746
97 744
3 744
78 749
7 770
27 774
88 776
33 775
8 798
52 807
6 806
32 805
79 805
39 821
9 836
49 843
11 847
17 856
31 863
93 873
47 877
55 900
98 895
57 905
74 900
45 914
65 910
19 922
86 946
34 947
18 947
95 954
66 959
67 961
76 969
80 983
12 989
70 999
50 1009
36 1012
71 1031
4 1035
13 1039
77 1053
25 1058
40 1063
72 1073
44 1074
87 1082
53 1094
29 1093
26 1125
82 1146
