38 20260
27 20261
60 20262
52 20260
44 20262
15 20262
41 20262
11 20262
47 20263
6 20265
24 20264
54 20265
49 20264
20 20263
63 20263
61 20265
45 20264
19 20258
22 20265
5 20267
53 20277
23 20267
29 20267
21 20268
2 20268
12 20266
18 20268
1 20267
48 20267
55 20268
32 20474
59 20474
50 20473
28 20472
33 20473
43 20485
36 20963
17 20972
35 20984
8 20979
58 20972
0 20994
46 20993
14 20993
3 20993
39 20992
31 20994
10 20993
4 20993
42 23637
51 23642
9 23637
68 23642
34 23645
37 23647
67 23646
26 23647
7 23647
66 23647
56 23641
30 23639
40 23641
64 23659
57 23647
13 23646
69 23656
62 23652
25 23659
65 23647
16 23640
