48 20219
54 20220
59 20220
38 20222
62 20222
46 20225
5 20223
14 20223
9 20218
40 20218
0 20224
43 20225
20 20219
55 20225
45 20240
15 20247
2 20247
50 20246
51 20253
35 20251
33 20251
60 20251
66 20255
16 20269
37 20270
65 20266
31 20273
32 20273
53 20271
3 20273
57 20275
21 20277
47 20277
26 20278
19 20300
29 20301
27 20301
18 20299
10 20300
68 20299
42 20300
24 20301
36 20301
12 20333
64 20335
1 20333
56 21091
28 21096
61 21105
8 21366
69 21384
58 21718
22 21713
30 21711
25 21720
49 21718
39 21712
67 21726
13 21722
41 21725
63 21725
17 21723
34 21723
6 21716
44 21728
4 21722
23 21728
52 21827
7 21830
11 21837
