7 6916
79 6913
1 6913
2 6914
30 6913
4 6940
16 6980
67 6979
73 7013
58 7014
76 7015
10 7108
27 7562
32 7571
18 7573
63 7584
66 7622
11 7625
36 7815
71 7901
3 8196
21 8234
13 8325
69 8326
15 8357
47 8473
78 9781
19 9777
20 9781
23 9778
8 9782
59 9814
31 13664
5 13665
6 13899
9 13934
24 14275
35 14274
51 14397
52 14429
68 14635
25 14830
22 14830
33 14867
48 14958
56 15065
42 15111
64 15184
77 15338
54 15370
39 15570
34 15708
46 15727
74 15740
57 15753
38 16126
62 16215
53 16272
40 16425
14 16426
41 17844
75 18199
37 18382
55 19498
60 20338
17 21118
44 21651
50 21696
26 21913
65 22065
45 22104
12 22104
43 22229
61 22295
70 22371
72 22472
28 22650
29 23496
49 25029
0 26258
