52 318
79 320
78 328
50 320
57 329
81 320
22 317
83 327
74 328
69 330
27 320
20 329
25 331
39 328
30 330
44 318
34 317
7 330
16 328
33 318
9 321
8 329
65 319
59 328
60 319
82 331
1 319
38 330
43 320
42 318
76 332
47 320
53 329
64 329
48 329
24 330
66 328
72 330
46 331
84 319
80 333
29 331
41 328
13 317
0 319
70 333
55 330
5 321
45 321
63 322
17 332
73 328
54 333
68 320
35 321
71 332
31 333
86 331
89 331
32 334
75 331
37 333
49 333
18 329
19 323
26 325
23 334
88 326
77 325
14 332
11 333
6 332
10 335
28 333
51 332
62 332
12 326
2 333
58 334
36 322
56 334
21 323
15 325
87 334
67 334
85 325
4 323
3 322
40 333
61 326
