42 348
31 338
34 349
18 349
87 343
96 343
17 353
27 349
90 338
58 348
93 348
95 348
20 350
89 344
99 343
46 350
60 348
3 350
52 350
12 350
13 352
80 351
2 338
72 351
53 353
10 351
7 351
23 356
16 349
51 333
14 351
43 354
33 341
70 354
30 355
65 340
75 346
50 351
32 351
21 346
57 358
25 351
8 351
84 345
9 366
6 361
59 366
56 368
15 368
37 372
67 370
79 371
86 360
68 378
44 379
48 381
83 382
77 388
66 366
74 382
88 381
11 365
92 400
1 406
26 400
62 391
76 389
39 411
73 413
78 408
82 392
35 422
94 421
41 407
55 420
97 402
38 426
40 420
71 409
49 412
4 427
81 412
5 414
36 432
85 454
45 448
69 435
28 447
29 443
98 435
63 457
91 458
64 456
54 449
22 457
47 457
19 483
61 471
24 495
0 481
