24 702
32 713
0 731
69 734
9 743
75 752
64 770
2 770
30 767
18 761
28 868
58 893
52 883
42 913
88 920
27 915
51 2500
84 2501
41 2585
59 2591
36 2591
73 2597
65 2622
5 2631
20 2626
53 2631
54 2660
35 2659
31 2666
78 2681
44 2681
87 2714
77 2807
3 2826
46 2826
62 2824
74 2841
80 2863
12 2958
16 2976
19 2987
33 2995
11 3042
38 3064
86 3098
85 3090
68 3141
89 3147
47 3187
15 3269
49 3296
81 3345
4 3337
34 3337
22 3338
6 3359
71 3359
43 3380
67 3383
83 3422
39 3447
70 3463
60 3455
48 3463
26 3459
13 3500
23 3498
25 3522
82 3560
40 3554
37 3592
8 3606
72 3606
56 3635
76 3648
55 3641
10 3642
14 3663
45 3674
21 3702
7 3691
17 3718
61 3760
66 3766
57 3758
50 3764
1 3798
63 3800
29 3838
79 3847
