13 313
52 313
57 318
85 318
34 335
80 337
20 348
55 341
61 338
29 334
35 350
21 355
89 351
68 353
82 354
14 355
9 363
39 366
12 377
1 380
74 374
83 383
10 379
48 384
73 384
37 386
22 380
8 385
64 385
84 395
42 410
77 413
38 413
4 426
88 433
44 437
67 438
45 442
50 436
30 436
23 441
16 441
51 458
71 461
53 462
60 486
15 497
65 505
86 510
28 498
76 510
66 507
69 512
78 526
59 522
41 527
26 522
27 513
79 528
31 528
7 514
33 540
6 531
87 540
17 538
63 533
25 535
19 536
54 540
0 535
81 540
5 545
47 542
11 543
49 561
2 556
18 558
56 567
70 568
36 567
62 574
75 584
72 575
32 584
40 590
24 588
46 596
58 615
43 614
3 613
