57 409
31 409
59 417
56 410
3 410
22 410
74 410
47 415
14 410
4 410
20 411
38 415
58 419
68 419
34 414
55 422
46 421
0 426
40 426
69 434
53 426
16 437
9 437
79 433
33 440
32 463
17 458
28 473
64 471
63 475
21 503
76 511
18 570
44 568
7 580
49 587
6 595
37 594
43 600
77 617
42 623
24 623
67 625
51 619
45 628
1 627
70 624
26 615
8 632
30 632
2 642
27 645
72 667
35 664
29 662
50 672
5 668
12 683
54 683
25 687
66 708
52 715
48 740
71 752
10 780
41 813
13 792
11 809
23 835
65 834
19 840
73 847
39 839
60 861
61 860
36 866
15 884
62 887
75 889
78 915
