17 6502
14 6504
12 6498
0 6526
68 6543
20 6645
25 6673
53 6671
52 6674
33 6703
4 6711
46 6724
28 6743
31 6847
55 6858
44 6851
64 6857
36 6898
42 6923
40 6946
58 6960
8 6967
69 6968
61 7072
23 7208
32 7789
5 7900
6 8074
59 8085
35 8176
57 8222
9 8729
48 12759
63 12979
15 13000
51 13018
47 13106
60 13201
45 13214
62 13221
24 13231
7 13370
49 13406
29 13418
54 13423
1 13458
56 13455
18 13517
19 13557
37 13672
43 13669
38 13724
21 13773
50 13890
3 14120
13 14171
30 14421
26 14533
41 14590
27 14793
34 15286
22 15288
2 15287
66 16728
65 19169
11 19185
10 19263
67 19422
39 19540
16 20575
