81 11087
60 11455
96 11850
46 11847
91 11881
97 11884
8 11894
51 11919
9 11917
47 11919
43 12122
27 12184
29 12356
69 12648
63 12741
26 13053
4 13130
80 13150
2 13190
0 13184
14 13245
78 13292
3 13293
20 13346
87 13419
88 13421
30 13462
34 13478
53 13819
15 14149
31 14173
17 15390
94 22257
73 22258
55 23272
98 23290
54 23482
74 23484
25 23869
57 23870
86 24210
83 24222
48 24469
50 24516
59 24526
95 24566
12 24582
23 24622
92 24637
85 24743
7 24871
39 24879
64 25042
75 25038
16 25075
79 25080
44 25086
6 25175
89 25193
24 25228
21 25243
32 25449
11 25459
90 25533
62 25544
99 25575
77 25568
35 25600
76 25601
5 25773
82 25785
45 25785
68 25792
61 25800
70 25874
93 25894
42 25951
18 25954
67 25956
22 25967
41 26070
33 26079
58 26196
10 26196
1 26206
19 26237
13 26242
38 26252
40 26251
37 26256
28 26352
56 26370
52 26707
65 26721
71 26785
84 26792
49 26823
36 26835
72 31857
66 32389
