45 9485
27 9819
49 10802
8 11398
66 11516
65 11657
15 11662
12 11754
53 11774
20 11800
41 11834
10 11834
50 11853
43 11920
52 11962
56 13179
62 13875
46 13885
39 13946
32 14082
30 14312
69 14691
35 14694
24 14725
13 14769
36 14797
51 15088
9 15092
61 15288
19 15405
58 15475
59 15767
26 19401
34 21558
68 21917
57 22681
25 22679
0 22911
22 23401
31 23393
5 23398
60 23397
33 23460
42 24315
6 24316
64 24779
1 24929
48 25347
55 25361
18 25437
3 25582
54 25584
40 25715
38 25768
44 25893
23 25982
11 26009
37 26465
47 26486
4 26660
16 26901
2 27026
21 27054
63 27198
28 27253
17 27279
29 27334
14 27344
7 27869
67 33118
