14 9643
22 10076
4 10239
41 11163
26 11285
33 11567
54 11642
68 11678
59 11768
1 11869
34 11889
24 11901
16 11942
23 11938
43 12134
5 13100
27 13163
9 13816
32 13824
20 13908
51 14023
48 14030
11 14144
17 14189
21 14545
10 14783
62 15194
63 15353
19 15506
15 16147
57 16692
52 16990
55 20087
61 20782
58 20784
29 21116
60 21355
40 22266
6 22399
12 22575
39 22588
46 23649
50 23676
38 24026
0 24208
18 24198
56 24311
47 24407
37 24450
69 24512
25 24783
31 24931
65 25106
2 25099
45 25098
3 25185
66 25200
13 25249
53 25259
42 25287
67 25328
35 25360
49 25361
44 25928
8 25929
64 26033
36 26214
28 26816
30 26832
7 26929
